     ELL          D_ELL            ERR
     764   2.409512E+03   1.208180E+02
     765   2.272064E+03   1.211070E+02
     766   2.281833E+03   1.213910E+02
     767   2.313761E+03   1.216720E+02
     768   2.255953E+03   1.219480E+02
     769   2.523510E+03   1.222180E+02
     770   2.272456E+03   1.224840E+02
     771   2.504295E+03   1.227440E+02
     772   2.290297E+03   1.229990E+02
     773   2.322810E+03   1.232480E+02
     774   2.345953E+03   1.234910E+02
     775   2.348500E+03   1.237290E+02
     776   2.328294E+03   1.239600E+02
     777   2.472368E+03   1.241850E+02
     778   2.263716E+03   1.244040E+02
     779   2.306619E+03   1.246170E+02
     780   2.408937E+03   1.248220E+02
     781   2.279398E+03   1.250210E+02
     782   2.496047E+03   1.252130E+02
     783   2.265283E+03   1.253990E+02
     784   2.303438E+03   1.255770E+02
     785   2.745803E+03   1.257480E+02
     786   2.590594E+03   1.259120E+02
     787   2.493669E+03   1.260680E+02
     788   2.500523E+03   1.262170E+02
     789   2.414015E+03   1.263580E+02
     790   2.358581E+03   1.264960E+02
     791   2.614341E+03   1.266290E+02
     792   2.317685E+03   1.267540E+02
     793   2.446550E+03   1.268710E+02
     794   2.439428E+03   1.269800E+02
     795   2.445835E+03   1.270800E+02
     796   2.479527E+03   1.271720E+02
     797   2.508452E+03   1.272550E+02
     798   2.540246E+03   1.273300E+02
     799   2.565804E+03   1.273960E+02
     800   2.531439E+03   1.274530E+02
     801   2.260273E+03   1.275020E+02
     802   2.486011E+03   1.275420E+02
     803   2.572090E+03   1.275730E+02
     804   2.380549E+03   1.275950E+02
     805   2.442303E+03   1.276080E+02
     806   2.434903E+03   1.276130E+02
     807   2.590461E+03   1.276080E+02
     808   2.515190E+03   1.275940E+02
     809   2.438958E+03   1.275710E+02
     810   2.600055E+03   1.275390E+02
     811   2.469449E+03   1.274980E+02
     812   2.717962E+03   1.274470E+02
     813   2.607615E+03   1.273870E+02
     814   2.501040E+03   1.273180E+02
     815   2.491230E+03   1.272390E+02
     816   2.570460E+03   1.271520E+02
     817   2.509977E+03   1.270550E+02
     818   2.343386E+03   1.269490E+02
     819   2.740937E+03   1.268340E+02
     820   2.471296E+03   1.267090E+02
     821   2.478604E+03   1.265760E+02
     822   2.488140E+03   1.264330E+02
     823   2.596141E+03   1.262810E+02
     824   2.545243E+03   1.261200E+02
     825   2.470656E+03   1.259500E+02
     826   2.349212E+03   1.257710E+02
     827   2.668517E+03   1.255830E+02
     828   2.614965E+03   1.253860E+02
     829   2.626389E+03   1.251800E+02
     830   2.409138E+03   1.249660E+02
     831   2.598919E+03   1.247430E+02
     832   2.309629E+03   1.245110E+02
     833   2.450467E+03   1.242690E+02
     834   2.591010E+03   1.240200E+02
     835   2.545653E+03   1.237610E+02
     836   2.370954E+03   1.234940E+02
     837   2.547252E+03   1.232180E+02
     838   2.380818E+03   1.229330E+02
     839   2.457298E+03   1.226400E+02
     840   2.413689E+03   1.223390E+02
     841   2.563914E+03   1.220290E+02
     842   2.545868E+03   1.217110E+02
     843   2.571826E+03   1.213840E+02
     844   2.704210E+03   1.210490E+02
     845   2.391670E+03   1.207050E+02
     846   2.502113E+03   1.203540E+02
     847   2.246391E+03   1.199940E+02
     848   2.435592E+03   1.196260E+02
     849   2.370417E+03   1.192510E+02
     850   2.313340E+03   1.188680E+02
     851   2.500800E+03   1.184780E+02
     852   2.240553E+03   1.180800E+02
     853   2.491949E+03   1.176750E+02
     854   2.452691E+03   1.172620E+02
     855   2.429976E+03   1.168430E+02
     856   2.468663E+03   1.164170E+02
     857   2.280701E+03   1.159840E+02
     858   2.388625E+03   1.155440E+02
     859   2.189710E+03   1.150980E+02
     860   2.470813E+03   1.146460E+02
     861   2.396975E+03   1.141870E+02
     862   2.172030E+03   1.137220E+02
     863   2.314974E+03   1.132510E+02
     864   2.483317E+03   1.127740E+02
     865   2.224395E+03   1.122920E+02
     866   2.388364E+03   1.118030E+02
     867   2.362413E+03   1.113100E+02
     868   2.301180E+03   1.108140E+02
     869   2.077670E+03   1.103160E+02
     870   2.134923E+03   1.098130E+02
     871   2.238819E+03   1.093050E+02
     872   2.207062E+03   1.087920E+02
     873   2.176701E+03   1.082750E+02
     874   2.449867E+03   1.077530E+02
     875   2.164186E+03   1.072260E+02
     876   2.200140E+03   1.066960E+02
     877   2.304857E+03   1.061630E+02
     878   2.057575E+03   1.056270E+02
     879   2.097168E+03   1.050880E+02
     880   2.145407E+03   1.045440E+02
     881   1.981028E+03   1.039980E+02
     882   2.113029E+03   1.034480E+02
     883   1.935398E+03   1.028950E+02
     884   2.000481E+03   1.023390E+02
     885   2.221766E+03   1.017800E+02
     886   2.128119E+03   1.012180E+02
     887   2.152838E+03   1.006540E+02
     888   2.074247E+03   1.000880E+02
     889   1.984838E+03   9.951900E+01
     890   2.100822E+03   9.894800E+01
     891   2.077624E+03   9.837600E+01
     892   1.987935E+03   9.780100E+01
     893   2.096426E+03   9.722600E+01
     894   1.993035E+03   9.664800E+01
     895   2.092538E+03   9.606900E+01
     896   1.833850E+03   9.549000E+01
     897   1.903727E+03   9.490900E+01
     898   1.827398E+03   9.432700E+01
     899   1.744679E+03   9.374500E+01
     900   2.063845E+03   9.316200E+01
     901   1.826065E+03   9.257900E+01
     902   1.859273E+03   9.199500E+01
     903   2.149859E+03   9.141200E+01
     904   1.725090E+03   9.082800E+01
     905   1.747283E+03   9.024500E+01
     906   1.888112E+03   8.966200E+01
     907   1.840122E+03   8.907900E+01
     908   1.830534E+03   8.849700E+01
     909   1.721383E+03   8.791600E+01
     910   1.610829E+03   8.733600E+01
     911   1.902595E+03   8.675700E+01
     912   1.698451E+03   8.618000E+01
     913   1.854348E+03   8.560300E+01
     914   1.661500E+03   8.502900E+01
     915   1.648898E+03   8.445500E+01
     916   1.832608E+03   8.388400E+01
     917   1.771339E+03   8.331500E+01
     918   1.751787E+03   8.274800E+01
     919   1.667820E+03   8.218300E+01
     920   1.799538E+03   8.162000E+01
     921   1.800130E+03   8.106000E+01
     922   1.594316E+03   8.050300E+01
     923   1.598034E+03   7.994800E+01
     924   1.456607E+03   7.939600E+01
     925   1.389695E+03   7.884800E+01
     926   1.710253E+03   7.830200E+01
     927   1.541779E+03   7.776000E+01
     928   1.524681E+03   7.722200E+01
     929   1.683044E+03   7.668700E+01
     930   1.646093E+03   7.615600E+01
     931   1.641886E+03   7.562800E+01
     932   1.628948E+03   7.510500E+01
     933   1.481484E+03   7.458600E+01
     934   1.554818E+03   7.407100E+01
     935   1.376680E+03   7.356000E+01
     936   1.501946E+03   7.305300E+01
     937   1.443514E+03   7.255100E+01
     938   1.426819E+03   7.205400E+01
     939   1.659103E+03   7.156100E+01
     940   1.335651E+03   7.107300E+01
     941   1.436196E+03   7.058900E+01
     942   1.454507E+03   7.011000E+01
     943   1.384781E+03   6.963700E+01
     944   1.345213E+03   6.916800E+01
     945   1.436273E+03   6.870500E+01
     946   1.367964E+03   6.824700E+01
     947   1.293687E+03   6.779400E+01
     948   1.310461E+03   6.734600E+01
     949   1.311313E+03   6.690400E+01
     950   1.408600E+03   6.646800E+01
     951   1.440766E+03   6.603700E+01
     952   1.253752E+03   6.561100E+01
     953   1.345605E+03   6.519200E+01
     954   1.330527E+03   6.477800E+01
     955   1.285506E+03   6.437000E+01
     956   1.296100E+03   6.396800E+01
     957   1.465773E+03   6.357200E+01
     958   1.352262E+03   6.318200E+01
     959   1.237665E+03   6.279900E+01
     960   1.293325E+03   6.242100E+01
     961   1.275599E+03   6.205000E+01
     962   1.225818E+03   6.168500E+01
     963   1.136416E+03   6.132600E+01
     964   1.272441E+03   6.097400E+01
     965   1.115146E+03   6.062900E+01
     966   1.241237E+03   6.029000E+01
     967   1.260259E+03   5.995700E+01
     968   1.293625E+03   5.963200E+01
     969   1.268809E+03   5.931200E+01
     970   1.188956E+03   5.900000E+01
     971   1.225730E+03   5.869400E+01
     972   1.223342E+03   5.839400E+01
     973   1.115592E+03   5.810100E+01
     974   1.118245E+03   5.781500E+01
     975   1.189785E+03   5.753600E+01
     976   1.078941E+03   5.726300E+01
     977   1.116881E+03   5.699600E+01
     978   1.198793E+03   5.673700E+01
     979   1.066546E+03   5.648400E+01
     980   1.125148E+03   5.623700E+01
     981   1.141941E+03   5.599800E+01
     982   1.126122E+03   5.576500E+01
     983   1.123056E+03   5.553800E+01
     984   1.155578E+03   5.531900E+01
     985   1.095292E+03   5.510600E+01
     986   1.156199E+03   5.489900E+01
     987   1.111665E+03   5.469900E+01
     988   1.071162E+03   5.450600E+01
     989   1.125891E+03   5.431900E+01
     990   9.717000E+02   5.413900E+01
     991   1.090157E+03   5.396500E+01
     992   1.210283E+03   5.379800E+01
     993   1.156375E+03   5.363700E+01
     994   1.122498E+03   5.348200E+01
     995   1.035635E+03   5.333400E+01
     996   1.006124E+03   5.319200E+01
     997   1.084451E+03   5.305700E+01
     998   1.026699E+03   5.292800E+01
     999   1.050636E+03   5.280500E+01
    1000   9.738540E+02   5.268900E+01
    1001   1.045612E+03   5.257800E+01
    1002   1.012832E+03   5.247400E+01
    1003   1.110731E+03   5.237600E+01
    1004   1.017490E+03   5.228300E+01
    1005   1.035767E+03   5.219700E+01
    1006   9.983930E+02   5.211600E+01
    1007   1.051024E+03   5.204100E+01
    1008   9.722910E+02   5.197200E+01
    1009   1.097612E+03   5.190800E+01
    1010   1.118099E+03   5.185000E+01
    1011   1.068283E+03   5.179700E+01
    1012   9.484540E+02   5.174900E+01
    1013   1.084350E+03   5.170600E+01
    1014   1.134823E+03   5.166900E+01
    1015   1.113432E+03   5.163700E+01
    1016   1.060855E+03   5.161000E+01
    1017   1.087411E+03   5.158800E+01
    1018   9.507720E+02   5.157000E+01
    1019   1.167171E+03   5.155800E+01
    1020   9.799500E+02   5.155000E+01
    1021   1.018937E+03   5.154600E+01
    1022   1.042307E+03   5.154700E+01
    1023   1.002648E+03   5.155300E+01
    1024   1.073209E+03   5.156200E+01
    1025   9.798980E+02   5.157600E+01
    1026   1.059549E+03   5.159400E+01
    1027   9.701580E+02   5.161700E+01
    1028   1.060577E+03   5.164300E+01
    1029   1.024675E+03   5.167300E+01
    1030   1.008539E+03   5.170700E+01
    1031   1.004900E+03   5.174400E+01
    1032   1.054740E+03   5.178500E+01
    1033   1.070010E+03   5.183000E+01
    1034   1.104953E+03   5.187700E+01
    1035   1.090741E+03   5.192900E+01
    1036   1.012465E+03   5.198300E+01
    1037   1.000312E+03   5.204100E+01
    1038   1.099073E+03   5.210100E+01
    1039   1.096128E+03   5.216400E+01
    1040   1.086056E+03   5.223100E+01
    1041   1.078665E+03   5.229900E+01
    1042   9.871420E+02   5.237100E+01
    1043   9.970330E+02   5.244500E+01
    1044   1.140808E+03   5.252100E+01
    1045   1.016304E+03   5.259900E+01
    1046   1.068945E+03   5.268000E+01
    1047   1.064896E+03   5.276300E+01
    1048   1.020357E+03   5.284700E+01
    1049   1.168661E+03   5.293400E+01
    1050   1.067657E+03   5.302200E+01
    1051   1.070964E+03   5.311200E+01
    1052   1.121539E+03   5.320300E+01
    1053   1.110369E+03   5.329600E+01
    1054   1.163371E+03   5.339000E+01
    1055   1.048709E+03   5.348600E+01
    1056   1.112907E+03   5.358200E+01
    1057   1.070562E+03   5.368000E+01
    1058   1.178598E+03   5.377900E+01
    1059   1.251907E+03   5.387800E+01
    1060   1.178262E+03   5.397800E+01
    1061   1.084946E+03   5.407900E+01
    1062   1.074812E+03   5.418100E+01
    1063   1.072563E+03   5.428200E+01
    1064   1.003919E+03   5.438500E+01
    1065   1.150853E+03   5.448700E+01
    1066   1.148958E+03   5.459000E+01
    1067   1.154375E+03   5.469200E+01
    1068   1.142075E+03   5.479500E+01
    1069   1.185238E+03   5.489700E+01
    1070   1.128695E+03   5.499900E+01
    1071   1.118458E+03   5.510100E+01
    1072   1.055954E+03   5.520300E+01
    1073   1.149569E+03   5.530400E+01
    1074   1.208696E+03   5.540500E+01
    1075   1.163973E+03   5.550500E+01
    1076   1.224115E+03   5.560400E+01
    1077   1.137508E+03   5.570200E+01
    1078   1.094452E+03   5.580000E+01
    1079   1.229430E+03   5.589700E+01
    1080   1.113573E+03   5.599200E+01
    1081   1.124844E+03   5.608700E+01
    1082   1.228238E+03   5.618000E+01
    1083   1.244751E+03   5.627200E+01
    1084   1.282870E+03   5.636300E+01
    1085   1.204089E+03   5.645200E+01
    1086   1.246335E+03   5.654000E+01
    1087   1.308603E+03   5.662600E+01
    1088   1.045344E+03   5.671100E+01
    1089   1.244757E+03   5.679400E+01
    1090   1.265284E+03   5.687500E+01
    1091   1.185022E+03   5.695400E+01
    1092   1.254249E+03   5.703200E+01
    1093   1.279163E+03   5.710800E+01
    1094   1.143670E+03   5.718100E+01
    1095   1.257694E+03   5.725300E+01
    1096   1.097760E+03   5.732300E+01
    1097   1.203312E+03   5.739000E+01
    1098   1.250602E+03   5.745500E+01
    1099   1.110098E+03   5.751800E+01
    1100   1.289998E+03   5.757900E+01
    1101   1.271178E+03   5.763700E+01
    1102   1.157196E+03   5.769300E+01
    1103   1.275832E+03   5.774600E+01
    1104   1.215048E+03   5.779700E+01
    1105   1.222551E+03   5.784500E+01
    1106   1.079267E+03   5.789000E+01
    1107   1.266212E+03   5.793300E+01
    1108   1.203083E+03   5.797400E+01
    1109   1.180840E+03   5.801200E+01
    1110   1.295110E+03   5.804700E+01
    1111   1.193675E+03   5.807900E+01
    1112   1.206221E+03   5.810800E+01
    1113   1.276297E+03   5.813500E+01
    1114   1.162505E+03   5.815900E+01
    1115   1.117680E+03   5.818000E+01
    1116   1.294731E+03   5.819800E+01
    1117   1.290842E+03   5.821300E+01
    1118   1.266513E+03   5.822600E+01
    1119   1.230300E+03   5.823500E+01
    1120   1.219596E+03   5.824100E+01
    1121   1.216414E+03   5.824400E+01
    1122   1.302275E+03   5.824500E+01
    1123   1.256596E+03   5.824200E+01
    1124   1.191376E+03   5.823600E+01
    1125   1.241210E+03   5.822700E+01
    1126   1.241672E+03   5.821500E+01
    1127   1.320359E+03   5.820100E+01
    1128   1.275960E+03   5.818300E+01
    1129   1.217469E+03   5.816300E+01
    1130   1.218788E+03   5.814000E+01
    1131   1.209797E+03   5.811400E+01
    1132   1.216453E+03   5.808500E+01
    1133   1.241005E+03   5.805300E+01
    1134   1.178458E+03   5.801700E+01
    1135   1.155707E+03   5.797800E+01
    1136   1.298616E+03   5.793600E+01
    1137   1.209147E+03   5.789100E+01
    1138   1.201587E+03   5.784300E+01
    1139   1.124648E+03   5.779100E+01
    1140   1.244308E+03   5.773600E+01
    1141   1.177197E+03   5.767700E+01
    1142   1.243431E+03   5.761600E+01
    1143   1.278825E+03   5.755000E+01
    1144   1.107400E+03   5.748200E+01
    1145   1.296288E+03   5.741100E+01
    1146   1.269182E+03   5.733600E+01
    1147   1.236155E+03   5.725800E+01
    1148   1.322872E+03   5.717800E+01
    1149   1.124173E+03   5.709400E+01
    1150   1.134103E+03   5.700700E+01
    1151   1.235494E+03   5.691700E+01
    1152   1.175605E+03   5.682400E+01
    1153   1.244916E+03   5.672800E+01
    1154   1.141821E+03   5.663100E+01
    1155   1.299670E+03   5.653000E+01
    1156   1.247904E+03   5.642600E+01
    1157   1.268669E+03   5.632000E+01
    1158   1.202810E+03   5.621100E+01
    1159   1.180121E+03   5.609900E+01
    1160   1.142847E+03   5.598400E+01
    1161   1.250812E+03   5.586700E+01
    1162   1.220396E+03   5.574700E+01
    1163   1.121031E+03   5.562400E+01
    1164   1.190058E+03   5.549800E+01
    1165   1.136118E+03   5.537000E+01
    1166   1.168814E+03   5.524000E+01
    1167   1.173076E+03   5.510700E+01
    1168   1.170506E+03   5.497100E+01
    1169   1.106758E+03   5.483300E+01
    1170   1.146537E+03   5.469200E+01
    1171   1.113708E+03   5.455000E+01
    1172   1.087823E+03   5.440400E+01
    1173   1.174941E+03   5.425700E+01
    1174   1.234242E+03   5.410700E+01
    1175   1.120582E+03   5.395500E+01
    1176   1.092469E+03   5.380100E+01
    1177   1.108699E+03   5.364500E+01
    1178   1.141656E+03   5.348700E+01
    1179   1.188178E+03   5.332700E+01
    1180   1.149389E+03   5.316500E+01
    1181   1.101964E+03   5.300100E+01
    1182   1.214245E+03   5.283500E+01
    1183   1.090951E+03   5.266800E+01
    1184   1.139406E+03   5.249900E+01
    1185   1.085125E+03   5.232800E+01
    1186   1.116380E+03   5.215500E+01
    1187   1.140118E+03   5.198100E+01
    1188   1.160875E+03   5.180500E+01
    1189   1.056761E+03   5.162800E+01
    1190   1.099935E+03   5.144900E+01
    1191   1.158970E+03   5.127000E+01
    1192   1.025570E+03   5.108900E+01
    1193   1.099483E+03   5.090600E+01
    1194   1.033279E+03   5.072300E+01
    1195   1.115027E+03   5.053800E+01
    1196   1.096937E+03   5.038200E+01
    1197   1.073870E+03   5.019500E+01
    1198   1.066417E+03   5.125700E+01
    1199   1.001175E+03   5.105500E+01
    1200   1.006695E+03   5.092100E+01
    1201   9.906900E+02   5.071700E+01
    1202   9.578400E+02   5.051300E+01
    1203   9.537970E+02   5.030700E+01
    1204   1.074361E+03   5.010200E+01
    1205   9.906950E+02   4.989600E+01
    1206   1.004342E+03   4.968900E+01
    1207   9.929600E+02   4.948200E+01
    1208   9.503300E+02   4.927500E+01
    1209   9.431920E+02   4.906700E+01
    1210   1.042041E+03   4.885900E+01
    1211   9.138290E+02   4.865200E+01
    1212   1.038670E+03   4.844400E+01
    1213   9.739000E+02   4.823600E+01
    1214   8.861040E+02   4.802800E+01
    1215   1.021534E+03   4.782100E+01
    1216   1.036531E+03   4.761400E+01
    1217   9.758380E+02   4.740700E+01
    1218   9.368480E+02   4.720000E+01
    1219   1.101559E+03   4.699400E+01
    1220   9.089750E+02   4.678800E+01
    1221   9.266500E+02   4.658300E+01
    1222   9.269970E+02   4.637900E+01
    1223   9.546060E+02   4.617500E+01
    1224   9.501840E+02   4.597100E+01
    1225   9.426800E+02   4.576900E+01
    1226   9.332210E+02   4.556700E+01
    1227   9.338580E+02   4.536700E+01
    1228   8.844130E+02   4.516700E+01
    1229   8.245120E+02   4.496800E+01
    1230   9.611850E+02   4.477000E+01
    1231   8.736750E+02   4.457400E+01
    1232   9.070320E+02   4.437800E+01
    1233   8.857670E+02   4.418400E+01
    1234   8.958950E+02   4.399100E+01
    1235   8.935030E+02   4.380000E+01
    1236   8.764510E+02   4.360900E+01
    1237   8.966060E+02   4.342100E+01
    1238   8.473720E+02   4.323400E+01
    1239   8.713070E+02   4.304800E+01
    1240   9.648760E+02   4.286400E+01
    1241   8.903740E+02   4.268200E+01
    1242   9.154330E+02   4.250100E+01
    1243   9.022910E+02   4.232200E+01
    1244   8.214070E+02   4.214500E+01
    1245   8.610980E+02   4.197000E+01
    1246   8.589700E+02   4.179600E+01
    1247   8.190790E+02   4.162500E+01
    1248   8.928590E+02   4.145500E+01
    1249   9.203400E+02   4.128700E+01
    1250   8.457730E+02   4.112200E+01
    1251   8.167350E+02   4.095900E+01
    1252   7.884130E+02   4.079700E+01
    1253   7.793780E+02   4.063800E+01
    1254   9.002560E+02   4.048100E+01
    1255   7.718720E+02   4.032600E+01
    1256   7.953020E+02   4.017400E+01
    1257   8.140460E+02   4.002400E+01
    1258   7.606220E+02   3.987600E+01
    1259   8.621350E+02   3.973100E+01
    1260   7.912550E+02   3.958800E+01
    1261   7.941850E+02   3.944700E+01
    1262   8.092880E+02   3.930900E+01
    1263   7.818820E+02   3.917300E+01
    1264   7.600020E+02   3.904000E+01
    1265   7.871140E+02   3.890900E+01
    1266   7.203150E+02   3.878000E+01
    1267   7.230970E+02   3.865500E+01
    1268   7.964400E+02   3.853100E+01
    1269   8.156790E+02   3.841100E+01
    1270   7.845140E+02   3.829300E+01
    1271   7.794190E+02   3.817700E+01
    1272   7.885770E+02   3.806500E+01
    1273   7.675050E+02   3.795500E+01
    1274   7.311050E+02   3.784700E+01
    1275   7.448170E+02   3.774200E+01
    1276   7.856950E+02   3.764000E+01
    1277   7.970020E+02   3.754100E+01
    1278   7.523450E+02   3.744400E+01
    1279   7.162970E+02   3.735000E+01
    1280   7.404290E+02   3.725900E+01
    1281   7.393510E+02   3.717000E+01
    1282   7.271510E+02   3.708400E+01
    1283   7.494560E+02   3.700100E+01
    1284   7.501070E+02   3.692000E+01
    1285   7.156340E+02   3.684200E+01
    1286   7.903090E+02   3.676700E+01
    1287   6.945130E+02   3.669400E+01
    1288   7.162580E+02   3.662500E+01
    1289   7.679190E+02   3.655800E+01
    1290   8.202090E+02   3.649300E+01
    1291   6.820520E+02   3.643200E+01
    1292   8.278910E+02   3.637200E+01
    1293   7.756200E+02   3.631600E+01
    1294   7.335960E+02   3.626200E+01
    1295   7.294880E+02   3.621100E+01
    1296   7.550740E+02   3.616300E+01
    1297   6.779730E+02   3.611700E+01
    1298   7.448650E+02   3.607300E+01
    1299   7.480250E+02   3.603200E+01
    1300   7.669580E+02   3.599400E+01
    1301   7.214750E+02   3.595800E+01
    1302   7.406290E+02   3.592500E+01
    1303   7.086710E+02   3.589400E+01
    1304   7.060580E+02   3.586600E+01
    1305   7.741700E+02   3.584000E+01
    1306   7.367470E+02   3.581700E+01
    1307   6.553530E+02   3.579600E+01
    1308   6.545640E+02   3.577700E+01
    1309   7.060120E+02   3.576100E+01
    1310   7.433000E+02   3.574700E+01
    1311   7.557480E+02   3.573500E+01
    1312   6.956260E+02   3.572600E+01
    1313   7.271770E+02   3.571900E+01
    1314   7.235660E+02   3.571400E+01
    1315   7.430300E+02   3.571100E+01
    1316   7.636270E+02   3.571000E+01
    1317   7.393190E+02   3.571200E+01
    1318   6.704750E+02   3.571500E+01
    1319   6.764400E+02   3.572100E+01
    1320   7.224270E+02   3.572800E+01
    1321   7.405510E+02   3.573800E+01
    1322   7.512970E+02   3.574900E+01
    1323   6.688790E+02   3.576300E+01
    1324   7.065320E+02   3.577800E+01
    1325   7.072520E+02   3.579500E+01
    1326   6.944730E+02   3.581400E+01
    1327   7.764700E+02   3.583400E+01
    1328   7.321400E+02   3.585700E+01
    1329   7.406900E+02   3.588100E+01
    1330   7.306690E+02   3.590600E+01
    1331   7.325920E+02   3.593400E+01
    1332   6.860580E+02   3.596200E+01
    1333   7.292720E+02   3.599200E+01
    1334   8.204130E+02   3.602400E+01
    1335   6.908380E+02   3.605700E+01
    1336   7.462600E+02   3.609200E+01
    1337   7.902090E+02   3.612800E+01
    1338   7.297840E+02   3.616500E+01
    1339   7.925900E+02   3.620300E+01
    1340   7.408080E+02   3.624300E+01
    1341   7.670950E+02   3.628300E+01
    1342   6.961640E+02   3.632500E+01
    1343   7.124170E+02   3.636800E+01
    1344   7.333050E+02   3.641200E+01
    1345   7.824350E+02   3.645700E+01
    1346   7.384410E+02   3.650300E+01
    1347   7.127970E+02   3.655000E+01
    1348   7.674940E+02   3.659700E+01
    1349   7.295180E+02   3.664600E+01
    1350   7.536610E+02   3.669500E+01
    1351   7.864410E+02   3.674500E+01
    1352   7.191280E+02   3.679500E+01
    1353   7.587950E+02   3.684600E+01
    1354   7.581660E+02   3.689800E+01
    1355   7.832120E+02   3.695000E+01
    1356   8.284490E+02   3.700300E+01
    1357   6.742440E+02   3.705600E+01
    1358   7.919070E+02   3.711000E+01
    1359   7.727260E+02   3.716300E+01
    1360   7.605840E+02   3.721800E+01
    1361   7.848710E+02   3.727200E+01
    1362   7.729290E+02   3.732700E+01
    1363   8.322840E+02   3.738100E+01
    1364   8.077270E+02   3.743600E+01
    1365   7.431670E+02   3.749100E+01
    1366   7.581340E+02   3.754600E+01
    1367   7.937960E+02   3.760100E+01
    1368   7.309200E+02   3.765600E+01
    1369   7.881980E+02   3.771100E+01
    1370   7.787490E+02   3.776500E+01
    1371   7.684790E+02   3.782000E+01
    1372   7.542080E+02   3.787400E+01
    1373   8.790220E+02   3.792800E+01
    1374   7.963170E+02   3.798100E+01
    1375   7.186440E+02   3.803500E+01
    1376   7.580780E+02   3.808800E+01
    1377   7.289470E+02   3.814000E+01
    1378   8.208110E+02   3.819200E+01
    1379   7.760490E+02   3.824300E+01
    1380   7.309370E+02   3.829400E+01
    1381   7.292170E+02   3.834400E+01
    1382   7.635990E+02   3.839400E+01
    1383   8.018480E+02   3.844300E+01
    1384   7.049140E+02   3.849100E+01
    1385   8.131310E+02   3.853800E+01
    1386   8.173340E+02   3.858500E+01
    1387   7.326550E+02   3.863100E+01
    1388   8.027540E+02   3.867600E+01
    1389   7.967980E+02   3.872000E+01
    1390   8.222550E+02   3.876300E+01
    1391   7.985940E+02   3.880500E+01
    1392   8.515470E+02   3.884600E+01
    1393   8.451510E+02   3.888600E+01
    1394   7.842130E+02   3.892600E+01
    1395   8.013370E+02   3.896300E+01
    1396   7.529380E+02   3.900000E+01
    1397   8.451600E+02   3.903600E+01
    1398   8.811200E+02   3.907100E+01
    1399   8.739780E+02   3.910400E+01
    1400   8.393330E+02   3.913600E+01
    1401   8.447440E+02   3.916700E+01
    1402   8.054590E+02   3.919600E+01
    1403   8.289470E+02   3.922500E+01
    1404   7.878340E+02   3.925100E+01
    1405   7.689030E+02   3.927700E+01
    1406   8.132030E+02   3.930100E+01
    1407   8.437620E+02   3.932400E+01
    1408   7.984440E+02   3.934500E+01
    1409   8.588990E+02   3.936500E+01
    1410   8.499030E+02   3.938300E+01
    1411   7.641830E+02   3.940000E+01
    1412   8.905260E+02   3.941500E+01
    1413   7.884240E+02   3.942900E+01
    1414   8.189490E+02   3.944100E+01
    1415   8.012270E+02   3.945100E+01
    1416   7.795020E+02   3.946000E+01
    1417   8.596630E+02   3.946800E+01
    1418   8.229110E+02   3.947400E+01
    1419   8.308020E+02   3.947800E+01
    1420   7.868100E+02   3.948000E+01
    1421   8.208060E+02   3.948100E+01
    1422   8.412550E+02   3.948100E+01
    1423   7.879090E+02   3.947800E+01
    1424   8.067780E+02   3.947400E+01
    1425   7.964210E+02   3.946800E+01
    1426   7.909290E+02   3.946100E+01
    1427   8.149120E+02   3.945200E+01
    1428   7.605460E+02   3.944100E+01
    1429   8.282730E+02   3.942800E+01
    1430   7.330410E+02   3.941400E+01
    1431   8.274820E+02   3.939800E+01
    1432   7.359270E+02   3.938000E+01
    1433   8.358570E+02   3.936000E+01
    1434   7.710830E+02   3.933900E+01
    1435   7.553980E+02   3.931600E+01
    1436   8.436560E+02   3.929100E+01
    1437   7.806540E+02   3.926500E+01
    1438   8.609520E+02   3.923600E+01
    1439   8.055210E+02   3.920600E+01
    1440   8.118950E+02   3.917400E+01
    1441   8.221450E+02   3.914100E+01
    1442   6.903010E+02   3.910600E+01
    1443   7.450150E+02   3.906800E+01
    1444   8.631490E+02   3.903000E+01
    1445   8.115300E+02   3.898900E+01
    1446   7.888230E+02   3.894700E+01
    1447   8.411640E+02   3.890300E+01
    1448   8.166860E+02   3.885700E+01
    1449   8.024440E+02   3.881000E+01
    1450   7.788830E+02   3.876100E+01
    1451   7.622940E+02   3.871000E+01
    1452   7.527180E+02   3.865800E+01
    1453   7.404310E+02   3.860400E+01
    1454   7.390150E+02   3.854800E+01
    1455   8.094900E+02   3.849100E+01
    1456   8.194440E+02   3.843200E+01
    1457   7.611750E+02   3.837100E+01
    1458   7.707490E+02   3.830900E+01
    1459   7.979410E+02   3.824600E+01
    1460   7.811760E+02   3.818000E+01
    1461   7.898940E+02   3.811300E+01
    1462   7.430270E+02   3.804500E+01
    1463   7.475030E+02   3.797500E+01
    1464   7.221700E+02   3.790400E+01
    1465   7.484940E+02   3.783100E+01
    1466   7.659270E+02   3.775700E+01
    1467   7.490250E+02   3.768100E+01
    1468   7.282560E+02   3.760400E+01
    1469   7.758990E+02   3.752500E+01
    1470   7.458940E+02   3.744500E+01
    1471   8.168610E+02   3.736400E+01
    1472   7.515660E+02   3.728200E+01
    1473   7.607940E+02   3.719800E+01
    1474   7.016330E+02   3.711200E+01
